Page,Job_title,Company,Location,Search_eng,Term,URL,Words_of_concern
3,Full Stack PHP Developer ,Finite IT Recruitment Solutions,CBD & Inner Suburbs,SEEK,software engineering,https://www.seek.com.au//job/35445278?type=standard&userqueryid=1e5b92765efcdbff4c0a8bc6def27df1-2585271,must & right & experienc
2,Application Support Officer ,Finite IT Recruitment Solutions,CBD & Inner Suburbs,SEEK,part time developer,https://www.seek.com.au//job/35455237?type=standard&userqueryid=a15640fd2308c82dd13dfea98ffcc24b-2703112,*No found
3,Digital Technical Business Analyst,Flight Centre Travel Group,Queensland,Neuvoo,developer,https://au.neuvoo.com/job.php?id=bvjkdn3ezt&lang=en&k=developer,*No found
3,Teacher Jobs in the UAE - Interviews Coming up!,Footprints Recruiting,Brisbane QLD,Indeed,python,https://au.indeed.com//rc/clk?jk=3f5fe2585378ed71&fccid=0f0b6e00b30ac536,must & visa & experienc & year & resid
2,Teacher Jobs,Footprints Recruiting,"Brisbane, Queensland",Neuvoo,python,https://au.neuvoo.com/job.php?id=4jh6xf7vh2&lang=en&k=python,*No found
0,Angular J S Developers,Fujitsu Australia Limited,CBD & Inner Suburbs,SEEK,developer,https://www.seek.com.au//job/35498647?type=standard&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-2639056,*No found
2,Estimator/Programmer,GFG Alliance Australia,"Brisbane, Queensland",Neuvoo,programmer,https://au.neuvoo.com/job.php?id=6w56mj8d75&lang=en&k=programmer,*No found
2,Native iOS/Android Developer,GRIT Talent Consulting,CBD & Inner Suburbs,SEEK,programmer,https://www.seek.com.au//job/35474699?type=standout&userqueryid=955cbf4ff5728a6628c6603cbb7b0648-2612293,*No found
0,Game Designer,Gameloft,"Brisbane, Queensland",Neuvoo,programmer,https://au.neuvoo.com/job.php?id=8ccgri6dnn&lang=en&k=programmer,*No found
4,Build Engineer,Gameloft,Brisbane QLD,Indeed,programmer,https://au.indeed.com//rc/clk?jk=d79d4c9b69d2fb89&fccid=7e0d9a513baca44d&vjs=3,onli
0,Lead Software & Systems Engineer - CAS,General Electric Company,"Brisbane, Queensland",Neuvoo,software engineering,https://au.neuvoo.com/job.php?id=g6qci5kxhs&lang=en&k=software+engineering,*No found
2,CT Applications Specialist,General Electric Company,Queensland,Neuvoo,data science,https://au.neuvoo.com/job.php?id=0arbvfyhuv&lang=en&k=data+science,*No found
2,Geotechnical Engineer,Glencore,"Brisbane, Queensland",Neuvoo,software engineering,https://au.neuvoo.com/job.php?id=m3gwj9t6uv&lang=en&k=software+engineering,*No found
3,Market Research Consultant,GlobalData Plc.,"Kingston, Queensland",Neuvoo,data science,https://au.neuvoo.com/job.php?id=jbt8z5jqq2&lang=en&k=data+science,*No found
2,Junior Sharepoint Developer,Green Light Australia Pty Ltd,,SEEK,programmer,https://www.seek.com.au//job/35476972?type=standard&userqueryid=955cbf4ff5728a6628c6603cbb7b0648-2612293,year
2,Full Stack .Net Developer,Greenleaf Enterprises,CBD & Inner Suburbs,SEEK,part time developer,https://www.seek.com.au//job/35455441?type=standout&userqueryid=a15640fd2308c82dd13dfea98ffcc24b-2703112,must & right & experienc & year & resid & perman
0,"Snr Lecturers, Bus. IS/Comp. Science/Network or Cyber Security",Griffith University,Southern Suburbs & Logan,SEEK,software engineering,https://www.seek.com.au//job/35498201?type=standard&userqueryid=1e5b92765efcdbff4c0a8bc6def27df1-2582807,must
2,Development Professional -Land (Private Developer),Grow Recruitment,Southern Suburbs & Logan,SEEK,developer,https://www.seek.com.au//job/35490159?type=standard&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-2640822,*No found
0,Graduate Software Engineer,HAYS,"Brisbane, Queensland",Neuvoo,graduate developer,https://au.neuvoo.com/job.php?id=9yg0tbf359&lang=en&k=graduate+developer,*No found
3,Software Engineer,Hallis,CBD & Inner Suburbs,SEEK,software engineering,https://www.seek.com.au//job/35445246?type=standout&userqueryid=1e5b92765efcdbff4c0a8bc6def27df1-2585271,*No found
4,Software Engineer,Harris Communications Australia,Brisbane QLD,Indeed,software engineering,https://au.indeed.com//company/Harris-Communications-Australia/jobs/Software-Engineer-b9ea416c1e8a6c49?fccid=9aae546918f9b172&vjs=3,onli & must & citizen
0,Software Engineer,Harris Corporation,"Brisbane, Queensland",Neuvoo,software engineering,https://au.neuvoo.com/job.php?id=cb9ppfv70q&lang=en&k=software+engineering,*No found
2,Junior Software & Systems Engineer,Hatch Pty Ltd,CBD & Inner Suburbs,SEEK,software engineering,https://www.seek.com.au//job/35470788?type=standard&userqueryid=1e5b92765efcdbff4c0a8bc6def27df1-2584516,*No found
0,Junior Contract Administrator,Hays,"Brisbane, Queensland",Neuvoo,graduate developer,https://au.neuvoo.com/job.php?id=h9z05dauht&lang=en&k=graduate+developer,*No found
1,ServiceNow Administrator / Developer,Hays,Brisbane Central Business District QLD,Indeed,developer,https://au.indeed.com//rc/clk?jk=2a70fae3d6881d35&fccid=31670bef3ae6497b&vjs=3,*No found
1,ServiceNow Administrator / Developer,Hays Information Technology,,SEEK,programmer,https://www.seek.com.au//job/35493458?type=standout&userqueryid=955cbf4ff5728a6628c6603cbb7b0648-2611538,right & experienc
2,"Software Engineer (C#, .Net)",Hays Information Technology,,SEEK,software engineering,https://www.seek.com.au//job/35457763?type=standout&userqueryid=1e5b92765efcdbff4c0a8bc6def27df1-2584516,right
1,MAINTENANCE SUPPORT DATA ANALYST,Hays Talent Solutions,CBD & Inner Suburbs,SEEK,python,https://www.seek.com.au//job/35436965?type=standout&userqueryid=8a9e9534f4e8f5f6bd15933dd955d215-2668568,*No found
0,Clinical Research Study Coordinator/Assistant,HealthBuzz,Queensland,Neuvoo,data science,https://au.neuvoo.com/job.php?id=dq874n66dc&lang=en&k=data+science,*No found
3,RUBY ON RAILS DEVELOPER,Herron Todd White,CBD & Inner Suburbs,SEEK,part time developer,https://www.seek.com.au//job/35439531?type=standout&userqueryid=a15640fd2308c82dd13dfea98ffcc24b-2703933,year
0,Sitecore - Full Stack .Net Developer,Hudson,CBD & Inner Suburbs,SEEK,software engineering,https://www.seek.com.au//job/35491149?type=standout&userqueryid=1e5b92765efcdbff4c0a8bc6def27df1-2582807,must & resid & perman
0,2 X Graduate roles - Exciting opportunity,Hudson,"Brisbane, Queensland",Neuvoo,graduate developer,https://au.neuvoo.com/job.php?id=0chmp07ha5&lang=en&k=graduate+developer,*No found
1,Lead PHP Developer,Hudson,Queensland,Neuvoo,part time developer,https://au.neuvoo.com/job.php?id=y0n8anm2km&lang=en&k=part+time+developer,*No found
0,Business Intelligence (BI) Analyst Programmer,Hudson,Queensland,Neuvoo,programmer,https://au.neuvoo.com/job.php?id=sj9rx5usqi&lang=en&k=programmer,*No found
3,Data Scientist,Hudson,Brisbane QLD,Indeed,python,https://au.indeed.com//rc/clk?jk=66212a354444e199&fccid=431d2ca6de573e38,onli & must & right & year & perman
2,Quantitative Analyst,Hudson,CBD & Inner Suburbs,SEEK,python,https://www.seek.com.au//job/35360709?type=standout&userqueryid=8a9e9534f4e8f5f6bd15933dd955d215-2669417,onli & year
1,TM1 Developer,Huxley,"Brisbane, Queensland",Neuvoo,developer,https://au.neuvoo.com/job.php?id=zaiqjevvbt&lang=en&k=developer,*No found
3,API Software engineer,Huxley Associates,CBD & Inner Suburbs,SEEK,software engineering,https://www.seek.com.au//job/35437028?type=standard&userqueryid=1e5b92765efcdbff4c0a8bc6def27df1-2585271,experienc & year
2,Technical lead,Huxley Associates,CBD & Inner Suburbs,SEEK,programmer,https://www.seek.com.au//job/35480805?type=standard&userqueryid=955cbf4ff5728a6628c6603cbb7b0648-2612293,experienc & year
2,Veterinary Laboratory Assistant,IDEXX Laboratories,"East Brisbane, Queensland",Neuvoo,data science,https://au.neuvoo.com/job.php?id=pjpdcjmd6e&lang=en&k=data+science,*No found
1,Technical Support and Application Engineer,IDS AUSTRALASIA,Brisbane QLD,Indeed,software engineering,https://au.indeed.com//company/IDS-AUSTRALASIA/jobs/Technical-Support-Application-Engineer-b2a86a1e8e265711?fccid=516f69942856f9f3&vjs=3,must & year & citizen
2,Python Developer,INTELICS Pty Ltd,CBD & Inner Suburbs,SEEK,python,https://www.seek.com.au//job/35413536?type=standard&userqueryid=8a9e9534f4e8f5f6bd15933dd955d215-2669417,experienc
2,Automation Engineer,IPA,CBD & Inner Suburbs,SEEK,software engineering,https://www.seek.com.au//job/35462495?type=standout&userqueryid=1e5b92765efcdbff4c0a8bc6def27df1-2584516,*No found
3,iOS and Android React Native Mobile Developer,Ice Media,CBD & Inner Suburbs,SEEK,programmer,https://www.seek.com.au//job/35227893?type=standout&userqueryid=955cbf4ff5728a6628c6603cbb7b0648-2613376,experienc & year & resid & perman & citizen
3,Software Engineer,Ice Media,CBD & Inner Suburbs,SEEK,programmer,https://www.seek.com.au//job/35227776?type=standout&userqueryid=955cbf4ff5728a6628c6603cbb7b0648-2613376,must & year & resid & perman & citizen
2,DevOps / Integration Engineer,Ignite,CBD & Inner Suburbs,SEEK,programmer,https://www.seek.com.au//job/35475677?type=standout&userqueryid=955cbf4ff5728a6628c6603cbb7b0648-2612293,*No found
2,Technical Team Lead,Ignite,CBD & Inner Suburbs,SEEK,developer,https://www.seek.com.au//job/35488490?type=standout&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-2640822,*No found
2,"Consultant, Software Engineer",Ignite Specialist Recruitment Services,Brisbane QLD,Indeed,software engineering,https://au.indeed.com//rc/clk?jk=a471a2d8adfcbd87&fccid=457bdd0d549a3149&vjs=3,*No found
1,Cabinet Marker,Image Cabinets,Brisbane QLD,Indeed,developer,https://au.indeed.com//company/Image-Cabinets/jobs/Cabinet-Marker-cf525d752edbe9f2?fccid=c9e3969e615e2e57&vjs=3,ethic
1,Quality Assurance Specialist,Immersaview,CBD & Inner Suburbs,SEEK,python,https://www.seek.com.au//job/35414897?type=standout&userqueryid=8a9e9534f4e8f5f6bd15933dd955d215-2668568,ethic & year
0,Analyst Programmer,Infoware Services,Hendra QLD,Indeed,programmer,https://au.indeed.com//rc/clk?jk=44b61444a57689fd&fccid=ffaf05ae22b21f0f&vjs=3,must
1,Graduate Programmers,Infoware Services,Hendra QLD,Indeed,programmer,https://au.indeed.com//rc/clk?jk=34ca2841f4a1ef4a&fccid=ffaf05ae22b21f0f,must & experienc & year
0,HTML Developer,Intelligent Pathways,CBD & Inner Suburbs,SEEK,graduate developer,https://www.seek.com.au//job/35328536?type=standard&userqueryid=81f979cf648aa121bdf482c921459bd6-2690835,onli & must & right
4,Cyber Security Consultant - Brisbane or Melbourne,Interactive,Brisbane QLD,Indeed,python,https://au.indeed.com//rc/clk?jk=aaf2f491808e0306&fccid=b7b340e3b447ac0d,*No found
3,Cyber Security Consultant - Brisbane or Melbourne,Interactive Pty Ltd,Southern Suburbs & Logan,SEEK,python,https://www.seek.com.au//job/35332440?type=standard&userqueryid=8a9e9534f4e8f5f6bd15933dd955d215-2670144,*No found
2,Lead Developer,Interpro - QLD,CBD & Inner Suburbs,SEEK,software engineering,https://www.seek.com.au//job/35461794?type=standard&userqueryid=1e5b92765efcdbff4c0a8bc6def27df1-2584516,must & right & year
1,Full Stack Developer (PHP),Interpro - QLD,CBD & Inner Suburbs,SEEK,software engineering,https://www.seek.com.au//job/35483935?type=standard&userqueryid=1e5b92765efcdbff4c0a8bc6def27df1-2583778,must & right
3,Front End Developer,Interpro - QLD,CBD & Inner Suburbs,SEEK,developer,https://www.seek.com.au//job/35482143?type=standard&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-2641698,experienc
2,"Full Stack Developer (React, PHP)",Interpro - QLD,CBD & Inner Suburbs,SEEK,software engineering,https://www.seek.com.au//job/35461321?type=standard&userqueryid=1e5b92765efcdbff4c0a8bc6def27df1-2584516,must & right
2,Graduate C#.Net Programmer,Ironbark,Eight Mile Plains QLD,Indeed,programmer,https://au.indeed.com//rc/clk?jk=40d85cb326864ac5&fccid=e646dd343e21f073,must & right
0,Graduate Applications Developer,J1 LED,Southern Suburbs & Logan,SEEK,graduate developer,https://www.seek.com.au//job/35294517?type=standard&userqueryid=81f979cf648aa121bdf482c921459bd6-2690835,onli & experienc & year
2,Property Management Assistant,JSF Property Management,CBD & Inner Suburbs,SEEK,part time developer,https://www.seek.com.au//job/35464656?type=standout&userqueryid=a15640fd2308c82dd13dfea98ffcc24b-2703112,must
0,Quality Assurance Engineer,JUMBO CORPORATION LIMITED,"Toowong, Queensland",Neuvoo,programmer,https://au.neuvoo.com/job.php?id=kmqzadnw3v&lang=en&k=programmer,*No found
1,Junior Contract Administrator,JobServe Ltd,"Brisbane, Queensland",Neuvoo,graduate developer,https://au.neuvoo.com/job.php?id=enwk354te5&lang=en&k=graduate+developer,*No found
3,Full Time Receptionist - Property Development,JobServe Ltd,"Brisbane, Queensland",Neuvoo,part time developer,https://au.neuvoo.com/job.php?id=zkpnwaq3zm&lang=en&k=part+time+developer,*No found
0,Quality Assurance Engineer,Jumbo Interactive,Brisbane QLD,Indeed,programmer,https://au.indeed.com//rc/clk?jk=aa2f333598811e24&fccid=39834616c088a431&vjs=3,right & year
1,Quality Assurance Engineer (QA Engineer),Jumbo Interactive Ltd,CBD & Inner Suburbs,SEEK,programmer,https://www.seek.com.au//job/35489798?type=standout&userqueryid=955cbf4ff5728a6628c6603cbb7b0648-2611538,right & year
0,Functional Programmer,Just Digital People,Brisbane QLD,Indeed,programmer,https://au.indeed.com//rc/clk?jk=fc273aed8f8781c9&fccid=a7700731b3d1495c&vjs=3,*No found
4,.NET Software Lead,Just Digital People,Brisbane QLD,Indeed,software engineering,https://au.indeed.com//rc/clk?jk=8ea5d519c806399e&fccid=a7700731b3d1495c&vjs=3,year
4,Intermediate JavaScript Developer,Just Digital People,Brisbane QLD,Indeed,software engineering,https://au.indeed.com//rc/clk?jk=f8275f5330ae9f0f&fccid=a7700731b3d1495c&vjs=3,*No found
0,Front End Developer | Open to sponsorship!,Just Digital People,CBD & Inner Suburbs,SEEK,developer,https://www.seek.com.au//job/35499353?type=standard&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-2639056,must & year
1,"PHP Programmer - $145,000+",Just Digital People,Brisbane QLD,Indeed,programmer,https://au.indeed.com//rc/clk?jk=1cac825ebdfa8986&fccid=a7700731b3d1495c,onli & year
4,Intermediate C# Developer,Just Digital People,Brisbane QLD,Indeed,software engineering,https://au.indeed.com//rc/clk?jk=4b0632aab8dc44b7&fccid=a7700731b3d1495c&vjs=3,year
3,SQL Developer,Kaelus Pty Ltd,CBD & Inner Suburbs,SEEK,developer,https://www.seek.com.au//job/35396526?type=promoted&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-2641698,*No found
3,Web Analytics Developer,Ladbrokes Australia,CBD & Inner Suburbs,SEEK,part time developer,https://www.seek.com.au//job/35431371?type=standout&userqueryid=a15640fd2308c82dd13dfea98ffcc24b-2703933,must & ethic & experienc & year
3,Technical Tester,Latitude Fintech Private Limited,CBD & Inner Suburbs,SEEK,python,https://www.seek.com.au//job/35300388?type=standard&userqueryid=8a9e9534f4e8f5f6bd15933dd955d215-2670144,year
4,Commercial Litigation Lawyers Needed! 1 Year PAE to SA Level,Law Staff,Brisbane QLD,Indeed,developer,https://au.indeed.com//rc/clk?jk=669df15e89551bfe&fccid=a849c1376631c939,onli & must & right & year & perman & pr
1,Mechanical Engineer,Lever (Aust),CBD & Inner Suburbs,SEEK,software engineering,https://www.seek.com.au//job/35483417?type=standout&userqueryid=1e5b92765efcdbff4c0a8bc6def27df1-2583778,year & perman
1,Estimator/Programmer,Liberty OneSteel,Queensland,Neuvoo,programmer,https://au.neuvoo.com/job.php?id=4xerjghd8d&lang=en&k=programmer,*No found
2,Clinician- Multisystemic Therapy. Permanent - Springwood,Life Without Barriers,Southern Suburbs & Logan,SEEK,part time developer,https://www.seek.com.au//job/35455000?type=standout&userqueryid=a15640fd2308c82dd13dfea98ffcc24b-2703112,year
3,Head of Analytics & Market Insights,Lomas Executive Pty Ltd,CBD & Inner Suburbs,SEEK,python,https://www.seek.com.au//job/35275029?type=standard&userqueryid=8a9e9534f4e8f5f6bd15933dd955d215-2670144,onli & must & right & experienc
3,"Full Stack Developer | Angular, Node.js, Python",M&T Resources,Northern Suburbs,SEEK,python,https://www.seek.com.au//job/35308638?type=standout&userqueryid=8a9e9534f4e8f5f6bd15933dd955d215-2670144,right & year
1,Full Stack Developer (MEAN Stack),M&T Resources,CBD & Inner Suburbs,SEEK,programmer,https://www.seek.com.au//job/35486615?type=standout&userqueryid=955cbf4ff5728a6628c6603cbb7b0648-2611538,right & year
1,Database Administrator,MAX Solutions,Eight Mile Plains QLD,Indeed,programmer,https://au.indeed.com//rc/clk?jk=be5bd511a9b731e5&fccid=7d18c5d7e81ecc13,right & year & perman
1,Intermediate PHP/Laravel Developer,MMM Recruiting,CBD & Inner Suburbs,SEEK,python,https://www.seek.com.au//job/35440891?type=standard&userqueryid=8a9e9534f4e8f5f6bd15933dd955d215-2668568,ethic & year
3,Graduate Software Developer,Majer Recruitment -Australia’s Favourite  Recruiter 3yrs running - SEEK LEGEND,CBD & Inner Suburbs,SEEK,developer,https://www.seek.com.au//job/35487120?type=standout&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-2641698,*Error 'charmap' codec can't encode character '\u2019' in position 69: character maps to <undefined>
3,Software Engineer,Mansell Taylor Consulting,CBD & Inner Suburbs,SEEK,software engineering,https://www.seek.com.au//job/35437639?type=standard&userqueryid=1e5b92765efcdbff4c0a8bc6def27df1-2585271,experienc & year
1,CNC Operator / Programmer,Marble Expert Recruitment,Brisbane QLD,Indeed,programmer,https://au.indeed.com//rc/clk?jk=cb4f0bdee70ed718&fccid=143eb6fa16bed780,onli & must & right & year & perman
2,"Consultant, Software Engineering",MasterCard,Brisbane QLD,Indeed,software engineering,https://au.indeed.com//rc/clk?jk=020c4d609552ac44&fccid=10b5c722d846df43&vjs=3,experienc
2,"Consultant, Business Analyst",MasterCard,Brisbane QLD,Indeed,software engineering,https://au.indeed.com//rc/clk?jk=48b68a9ff0a0fee5&fccid=10b5c722d846df43&vjs=3,*No found
0,Research Assistant,Mater,"Brisbane, Queensland",Neuvoo,data science,https://au.neuvoo.com/job.php?id=yfr3sfr0ad&lang=en&k=data+science,*No found
0,Analyst Programmer,McCullough Robertson,"Brisbane, Queensland",Neuvoo,programmer,https://au.neuvoo.com/job.php?id=av25jj3ke2&lang=en&k=programmer,*No found
3,"DevOps Engineer, Linux - Join Australia's Leading Digital Service Provider",Melbourne IT,CBD & Inner Suburbs,SEEK,python,https://www.seek.com.au//job/35337042?type=standout&userqueryid=8a9e9534f4e8f5f6bd15933dd955d215-2670144,year
3,Test Analyst - Mobile Apps,Melbourne IT,Brisbane QLD,Indeed,python,https://au.indeed.com//rc/clk?jk=c8cd95f12bef8933&fccid=bd38435133c19ed2,must & right & experienc & year & resid & perman
3,Test Analyst - Mobile Apps,Melbourne IT Group,Brisbane QLD,Indeed,python,https://au.indeed.com//rc/clk?jk=5ed5eaa20fb2794c&fccid=d05c1c8774628397,must & right & experienc & year & resid & perman
2,New Home Advisor,Metricon,"Brisbane, Queensland",Neuvoo,developer,https://au.neuvoo.com/job.php?id=ipr7juztcn&lang=en&k=developer,*No found
2,Systems Engineer,Michael Page,Queensland,Neuvoo,python,https://au.neuvoo.com/job.php?id=sd0ypv7vkt&lang=en&k=python,*No found
3,UX Designer,Michael Page,Brisbane QLD,Indeed,developer,https://au.indeed.com//rc/clk?jk=71f71a85bbaaf120&fccid=77087bd1709a8148,onli & year & perman
2,2x Quantitative Analyst roles - ASX,Michael Page,Brisbane QLD,Indeed,data science,https://au.indeed.com//rc/clk?jk=4f4f2ab1a2306b6a&fccid=77087bd1709a8148,experienc & perman
0,2x Quantitative Analyst - ASX,Michael Page,CBD & Inner Suburbs,SEEK,data science,https://www.seek.com.au//job/35387795?type=standout&userqueryid=dd277dacbe196026c76952c136329fc6-2597630,experienc
3,Front-End Web Developer,Michael Page,"Bowen Hills, Queensland",Neuvoo,part time developer,https://au.neuvoo.com/job.php?id=pzw59abfhn&lang=en&k=part+time+developer,*No found
1,OSIsoft PI Systems Engineer,Michael Page Engineering & Manufacturing,CBD & Inner Suburbs,SEEK,python,https://www.seek.com.au//job/35420732?type=standout&userqueryid=8a9e9534f4e8f5f6bd15933dd955d215-2668568,experienc & year
2,Associate (Major Projects),MinterEllison,"Brisbane, Queensland",Neuvoo,part time developer,https://au.neuvoo.com/job.php?id=nsyepcsw3q&lang=en&k=part+time+developer,*No found
2,Conveyancing Supervisor/Team Leader - Property,MinterEllison,"Brisbane, Queensland",Neuvoo,part time developer,https://au.neuvoo.com/job.php?id=epxwacyqv7&lang=en&k=part+time+developer,*No found
2,Paralegal - Property,MinterEllison,"Brisbane, Queensland",Neuvoo,part time developer,https://au.neuvoo.com/job.php?id=4cqdc536zk&lang=en&k=part+time+developer,*No found
2,Spatial Analyst,Moreton Bay Regional Council,Queensland,Neuvoo,data science,https://au.neuvoo.com/job.php?id=tqst0y5ixx&lang=en&k=data+science,*No found
0,Work From Home Business Opportunity - Self Employment,Moretulife,"Brisbane, Queensland",Neuvoo,developer,https://au.neuvoo.com/job.php?id=cwd6c4nua6&lang=en&k=developer,*No found
2,"Pre-Sales Solutions Consultant, QLD","MuleSoft, INC.","Brisbane, Queensland",Neuvoo,developer,https://au.neuvoo.com/job.php?id=vdr80stsug&lang=en&k=developer,*No found
0,Full Stack JavaScript Developer,NatRecANZ,CBD & Inner Suburbs,SEEK,part time developer,https://www.seek.com.au//job/35491060?type=standard&userqueryid=a15640fd2308c82dd13dfea98ffcc24b-2701373,*No found
2,Reporting Specialists,Nerve Solutions Group Pty Ltd,CBD & Inner Suburbs,SEEK,programmer,https://www.seek.com.au//job/35480110?type=standard&userqueryid=955cbf4ff5728a6628c6603cbb7b0648-2612293,*No found
2,C# Developers,Nerve Solutions Group Pty Ltd,CBD & Inner Suburbs,SEEK,programmer,https://www.seek.com.au//job/35479676?type=standard&userqueryid=955cbf4ff5728a6628c6603cbb7b0648-2612293,*No found
1,MatterSphere Expert,Nerve Solutions Group Pty Ltd,CBD & Inner Suburbs,SEEK,part time developer,https://www.seek.com.au//job/35469709?type=standard&userqueryid=a15640fd2308c82dd13dfea98ffcc24b-2702142,*No found
4,Javascript Developer,NetEngine,South Brisbane QLD,Indeed,software engineering,https://au.indeed.com//rc/clk?jk=4fb74eb1d3aec5f6&fccid=85dd723bf99a5ba4&vjs=3,year
3,Software Engineer Ruby on Rails,NetEngine,South Brisbane QLD,Indeed,developer,https://au.indeed.com//rc/clk?jk=955723ed475e7922&fccid=85dd723bf99a5ba4,right & experienc & year
0,Designer / Front-end Developer,NetEngine,South Brisbane QLD,Indeed,software engineering,https://au.indeed.com//rc/clk?jk=76ea316e3f9dbed7&fccid=85dd723bf99a5ba4,onli & experienc & year
1,Sales Estimator | Residential Developments,Nobul,,SEEK,part time developer,https://www.seek.com.au//job/35481891?type=standard&userqueryid=a15640fd2308c82dd13dfea98ffcc24b-2702142,year
3,Sales Estimator | Residential Developments,Nobul Recruitment,Brisbane QLD,Indeed,developer,https://au.indeed.com//rc/clk?jk=8a8610c32feb550e&fccid=817e80354a085efc,must & year
0,CNC Programmer Machinist,Nordon Cylinders,Northern Suburbs,SEEK,programmer,https://www.seek.com.au//job/35383247?type=promoted&userqueryid=955cbf4ff5728a6628c6603cbb7b0648-2610694,onli & right & ethic
4,Growth Hacker,North Hem,Brisbane QLD,Indeed,programmer,https://au.indeed.com//company/North-Hem/jobs/Growth-Hacker-dff47b98a6394ce5?fccid=d3785b7a580017f2&vjs=3,right
3,Piping Designer,OSD,CBD & Inner Suburbs,SEEK,software engineering,https://www.seek.com.au//job/35432313?type=standard&userqueryid=1e5b92765efcdbff4c0a8bc6def27df1-2585271,experienc & year
0,CNC Programmer,OSMAC Apprenticeships,Brendale QLD,Indeed,programmer,https://au.indeed.com//company/OSMAC-Apprenticeships/jobs/CNC-Programmer-1e105fd3d50400f2?fccid=565c70894dfa2b8b&vjs=3,experienc & year
0,Rails / React Full-stack Engineer,On Brand Investments Pty Ltd,CBD & Inner Suburbs,SEEK,software engineering,https://www.seek.com.au//job/35498552?type=standard&userqueryid=1e5b92765efcdbff4c0a8bc6def27df1-2582807,onli & right & year
1,"Software Engineer – Telemetry Capture, IoT.",OnTalent Pty Ltd,Bayside & Eastern Suburbs,SEEK,python,https://www.seek.com.au//job/35451866?type=standout&userqueryid=8a9e9534f4e8f5f6bd15933dd955d215-2668568,*Error 'charmap' codec can't encode character '\u2013' in position 28: character maps to <undefined>
3,Software Engineer,OnTalent Pty Ltd,Bayside & Eastern Suburbs,SEEK,python,https://www.seek.com.au//job/35294796?type=standout&userqueryid=8a9e9534f4e8f5f6bd15933dd955d215-2670144,*No found
0,Instructional Designer ,Optimum Consulting Group,Southern Suburbs & Logan,SEEK,programmer,https://www.seek.com.au//job/35495095?type=standout&userqueryid=955cbf4ff5728a6628c6603cbb7b0648-2610694,experienc
1,Principal Member of Technical Staff - OpenSSL/Crypto/FIPS - Product Engineering,Oracle,"Brisbane, Queensland",Neuvoo,software engineering,https://au.neuvoo.com/job.php?id=wkua86w96k&lang=en&k=software+engineering,*No found
1,Research Assistant - Improving call trace visualisation for defects in source code,Oracle,"Brisbane, Queensland",Neuvoo,graduate developer,https://au.neuvoo.com/job.php?id=idqah5s9ak&lang=en&k=graduate+developer,*No found
3,Research Assistant: Architecture Summarisation of Large Enterprise Applications,Oracle,"Brisbane, Queensland",Neuvoo,data science,https://au.neuvoo.com/job.php?id=cm6jrjtbdh&lang=en&k=data+science,*No found
0,Research Assistant - Test case generation for Node.js web ap...,Oracle,Brisbane QLD,Indeed,software engineering,https://au.indeed.com//rc/clk?jk=73f2ae3def7e034d&fccid=cd22d01053af7669,right & visa
0,Research Assistant - Automatically discovering sanitizers an...,Oracle,Brisbane QLD,Indeed,python,https://au.indeed.com//rc/clk?jk=996f1d96bd000274&fccid=cd22d01053af7669,right & visa
2,Research Assistant - Automatically discovering sanitizers and security-sensitive functions for Node.js applications,Oracle,"Brisbane, Queensland",Neuvoo,part time developer,https://au.neuvoo.com/job.php?id=2us6dhq8u4&lang=en&k=part+time+developer,*No found
0,Tools & Automation Developer,Oracle,"Brisbane, Queensland",Neuvoo,python,https://au.neuvoo.com/job.php?id=wy32me93u9&lang=en&k=python,*No found
2,Research Assistant - Test case generation for Node.js web applications,Oracle,"Brisbane, Queensland",Neuvoo,python,https://au.neuvoo.com/job.php?id=i8pg34ddcv&lang=en&k=python,*No found
1,Research Assistant: Architecture Summarisation of Large Ente...,Oracle,Brisbane QLD,Indeed,software engineering,https://au.indeed.com//rc/clk?jk=2fe9000b066f8b2e&fccid=cd22d01053af7669&vjs=3,visa
3,Research Assistant - Post-Mortem Program Analysis,Oracle,Brisbane QLD,Indeed,developer,https://au.indeed.com//rc/clk?jk=397b5e44e1f3704d&fccid=cd22d01053af7669,right & visa & resid
4,Research Assistant - Improving call trace visualisation for...,Oracle,Brisbane QLD,Indeed,developer,https://au.indeed.com//rc/clk?jk=44ee036f3eea3e65&fccid=cd22d01053af7669,right & visa & year
0,Research Assistant Automatically Improving Security-Specific...,Oracle,Brisbane QLD,Indeed,software engineering,https://au.indeed.com//rc/clk?jk=bac07b169b83be98&fccid=cd22d01053af7669,onli & must & right & visa
0,Research Assistant - Feature Extraction for Machine-learning...,Oracle,Brisbane QLD,Indeed,python,https://au.indeed.com//rc/clk?jk=8c2f7974ed9109f9&fccid=cd22d01053af7669,right & visa
3,Position Type: full time,Orange Sky Laundry,Brisbane QLD,Indeed,software engineering,https://au.indeed.com//rc/clk?jk=9c90678875cf9ac7&fccid=7816a2dea440b00e,onli & right & visa & ethic & experienc & resid & perman & citizen
