Page,Job_title,Company,Location,Search_eng,Term,URL
0,Technical Officer - Environmental Monitoring,Queensland Urban Utilities,Western Suburbs & Ipswich,SEEK,graduate data science,https://www.seek.com.au//job/35457948?type=standard&userqueryid=ca8c5b1ba8c82d524125fd1ab7b3db2d-4059961
1,ESD Engineer; Step up from Junior,RecruitR Pty Ltd,,SEEK,junior software engineering,https://www.seek.com.au//job/35340007?type=standard&userqueryid=5e995f13cf4c3a14c2b8b10068dbdffa-4108171
0,Reporting Analyst,Relationships Australia Queensland,CBD & Inner Suburbs,SEEK,parttime data analyst,https://www.seek.com.au//job/35522627?type=standard&userqueryid=8fa573b592d2fb63ff26681f92a81380-4034636
5,Graduate/Junior Software Testing Engineer,Revolution IT,Brisbane QLD,Indeed,junior developer,https://au.indeed.com//rc/clk?jk=ed17244cb7e8b467&fccid=c6af32b999f42d35&vjs=3
0,SAP MM/PM Logistics Consultant,SAP Australia,CBD & Inner Suburbs,SEEK,graduate data science,https://www.seek.com.au//job/35457117?type=standout&userqueryid=ca8c5b1ba8c82d524125fd1ab7b3db2d-4059961
3,Electronics Technician Apprenticeship (ZR_496_JOB),Select People Recruitment,Windsor QLD,Indeed,junior programmer,https://au.indeed.com//rc/clk?jk=878d064cbd6252c8&fccid=775efaeeb85c64c6&vjs=3
0,Junior CAD Programmer,Southern Steel Group,Western Suburbs & Ipswich,SEEK,junior programmer,https://www.seek.com.au//job/35338094?type=standard&userqueryid=9c2aaec6f627d5801d1c5151995f52b3-4131365
0,Graduate / Associate Land Surveyor,Spencer Surveys,Northern Suburbs,SEEK,graduate software engineering,https://www.seek.com.au//job/35511143?type=standout&userqueryid=f04700688e15f2a487ffaba7656368e5-4047204
2,Front End Developer - Junior/Mid,Squiz,"Brisbane, Queensland",Neuvoo,junior developer,https://au.neuvoo.com/job.php?id=f9dpu587bc&lang=en&k=junior+developer
2,Front End Developer,Stack Exchange Inc,"Brendale, Queensland",Neuvoo,junior developer,https://au.neuvoo.com/job.php?id=j59unfb8n7&lang=en&k=junior+developer
0,Nodejs Developer | Node Javascript Developer | Javascript Developer,Stellar Technology,CBD & Inner Suburbs,SEEK,junior developer,https://www.seek.com.au//job/35322344?type=standard&userqueryid=943fa3d6a5fecad591038501d4ecacda-4142009
0,IT Assistant Internship - Brisbane,Studyandwork,"Brisbane, Queensland",Neuvoo,graduate data analyst,https://au.neuvoo.com/job.php?id=47tym7punf&lang=en&k=graduate+data+analyst
0,Quantitative Analyst & Model Governance Insight,Suncorp,,SEEK,graduate data analyst,https://www.seek.com.au//job/35529786?type=standard&userqueryid=9d37c2735b35f84d1011aaebb7737cf6-4088547
0,Quantitative Analyst & Model Governance Insight,Suncorp Group,"Ashgrove, Queensland",Neuvoo,graduate data analyst,https://au.neuvoo.com/job.php?id=n04q096zrq&lang=en&k=graduate+data+analyst
0,.NET Developer,TEKsystems,CBD & Inner Suburbs,SEEK,junior developer,https://www.seek.com.au//job/35409659?type=standard&userqueryid=943fa3d6a5fecad591038501d4ecacda-4142009
0,"Consultants - Simulation, Optimisation, Data Science",TSG,CBD & Inner Suburbs,SEEK,graduate data science,https://www.seek.com.au//job/35525246?type=standard&userqueryid=ca8c5b1ba8c82d524125fd1ab7b3db2d-4059961
4,Junior .NET Developer,Talent International,Brisbane QLD,Indeed,junior developer,https://au.indeed.com//rc/clk?jk=0c6b8c1aba0eabae&fccid=ea1f64b071408cc5&vjs=3
0,Junior .NET Developer,Talent – Winner ‘Seek Large Recruitment Agency of the Year’ 3 consecutive years!,,SEEK,junior developer,https://www.seek.com.au//job/35454609?type=standout&userqueryid=943fa3d6a5fecad591038501d4ecacda-4142009
0,Graduate Web Developer,Tatts Group,"Woolloongabba, Queensland",Neuvoo,graduate developer,https://au.neuvoo.com/job.php?id=heaadxv637&lang=en&k=graduate+developer
1,Intern Business Analyst,Technology One,"Brisbane, Queensland",Neuvoo,internship software engineering,https://au.neuvoo.com/job.php?id=pjz9rs8qmi&lang=en&k=internship+software+engineering
0,Intern Developer,Technology One,"Brisbane, Queensland",Neuvoo,internship developer,https://au.neuvoo.com/job.php?id=jbjx5nq6n7&lang=en&k=internship+developer
0,Graduate Developer,Technology One,"Brisbane, Queensland",Neuvoo,graduate developer,https://au.neuvoo.com/job.php?id=tx6p3m69e3&lang=en&k=graduate+developer
1,Graduate Business Analyst,Technology One,"Brisbane, Queensland",Neuvoo,graduate software engineering,https://au.neuvoo.com/job.php?id=ii60kyrxv7&lang=en&k=graduate+software+engineering
1,Graduate Developer,Technology One Limited,Brisbane QLD,Indeed,graduate developer,https://au.indeed.com//rc/clk?jk=8a5409c64f439d67&fccid=dc0a808e710ad7b5
0,Graduate Engineer,The Mitolo Group,"Virginia, Queensland",Neuvoo,graduate software engineering,https://au.neuvoo.com/job.php?id=7hpi5m0xvq&lang=en&k=graduate+software+engineering
0,Graduate Quality Analyst,"ThoughtWorks, Inc.","Brisbane, Queensland",Neuvoo,graduate developer,https://au.neuvoo.com/job.php?id=5yggatnif6&lang=en&k=graduate+developer
1,Graduate Software Developer,"ThoughtWorks, Inc.","Brisbane, Queensland",Neuvoo,graduate developer,https://au.neuvoo.com/job.php?id=xh4uf0av8p&lang=en&k=graduate+developer
2,Registered Nurse,Uniting,"Rocklea, Queensland",Neuvoo,graduate data science,https://au.neuvoo.com/job.php?id=bnnt2rb6em&lang=en&k=graduate+data+science
0,Research Data Engineer,University of Queensland,CBD & Inner Suburbs,SEEK,parttime software engineering,https://www.seek.com.au//job/35466518?type=standard&userqueryid=ba0fbc9248a2b768c6262e69cf9b69a9-4009121
0,Research Assistant,University of Queensland,CBD & Inner Suburbs,SEEK,parttime data science,https://www.seek.com.au//job/35518699?type=standard&userqueryid=b0447ba395ed1a72d3a6039d27c5fad9-4015822
0,PhD scholarships in Photonics,University of Queensland,"St Lucia, Queensland",Neuvoo,graduate data science,https://au.neuvoo.com/job.php?id=d88vth9etj&lang=en&k=graduate+data+science
1,Doctor of Philosophy (PhD) -  Groundwater Characterisation Project,University of Queensland,"Saint Lucia, Queensland",Neuvoo,graduate software engineering,https://au.neuvoo.com/job.php?id=bnwbbyc8up&lang=en&k=graduate+software+engineering
0,Data Skill Development Officer,University of Queensland,CBD & Inner Suburbs,SEEK,parttime data science,https://www.seek.com.au//job/35455850?type=standard&userqueryid=b0447ba395ed1a72d3a6039d27c5fad9-4015822
0,Administrative Assistant,University of Queensland,CBD & Inner Suburbs,SEEK,junior data science,https://www.seek.com.au//job/35474918?type=standard&userqueryid=a6ee949de1ce8beb421a9cf379c1e6bd-4121146
0,Data Librarian,University of Queensland,CBD & Inner Suburbs,SEEK,parttime data science,https://www.seek.com.au//job/35455852?type=standard&userqueryid=b0447ba395ed1a72d3a6039d27c5fad9-4015822
1,PhD Scholarship in Stem Cell Bioinformatics & Computational Biology,University of Queensland,,SEEK,graduate data science,https://www.seek.com.au//job/35334438?type=standard&userqueryid=ca8c5b1ba8c82d524125fd1ab7b3db2d-4060409
2,PhD Studentship in Alzheimer’s disease research,University of Queensland,"Saint Lucia, Queensland",Neuvoo,graduate data science,https://au.neuvoo.com/job.php?id=ujtzhj8f5r&lang=en&k=graduate+data+science
0,Laboratory Technician,Vaxxas,CBD & Inner Suburbs,SEEK,graduate data science,https://www.seek.com.au//job/35409938?type=standard&userqueryid=ca8c5b1ba8c82d524125fd1ab7b3db2d-4059961
1,Revenue Accounting Analyst,Virgin Australia Airlines Pty Ltd,"Spring Hill, Queensland",Neuvoo,graduate data analyst,https://au.neuvoo.com/job.php?id=6pi9s2zy00&lang=en&k=graduate+data+analyst
0,Business Graduate / Junior Analyst,Volare Recruitment,Northern Suburbs,SEEK,junior data analyst,https://www.seek.com.au//job/35507508?type=standout&userqueryid=8fda85a154732e90ecb27f6d552b33e0-4157425
0,Operations Graduate Program - Logistics Engineer,Volvo Group,"Wacol, Queensland",Neuvoo,graduate data science,https://au.neuvoo.com/job.php?id=t7zv9s3hpc&lang=en&k=graduate+data+science
0,Operations Graduate Program - Logistics Engineer,Volvo Group Australia,Western Suburbs & Ipswich,SEEK,graduate data science,https://www.seek.com.au//job/35423060?type=standout&userqueryid=ca8c5b1ba8c82d524125fd1ab7b3db2d-4059961
1,Lead Developer Coach,WebJobs,"Brisbane, Queensland",Neuvoo,junior python,https://au.neuvoo.com/job.php?id=e8sm8bav32&lang=en&k=junior+python
2,Junior level NET Developer,WebJobs,"Brisbane, Queensland",Neuvoo,junior software engineering,https://au.neuvoo.com/job.php?id=jh7quh3jud&lang=en&k=junior+software+engineering
1,Hadoop Developer,WebJobs,"Brisbane, Queensland",Neuvoo,junior python,https://au.neuvoo.com/job.php?id=rj24kfka3n&lang=en&k=junior+python
3,SAP Public Sector Consultant,WebJobs,"Brisbane, Queensland",Neuvoo,junior software engineering,https://au.neuvoo.com/job.php?id=fz456aggbm&lang=en&k=junior+software+engineering
2,Siemens DCS Engineer,WebJobs,"Brisbane, Queensland",Neuvoo,graduate software engineering,https://au.neuvoo.com/job.php?id=xv9zr68ytb&lang=en&k=graduate+software+engineering
2,Consulting Java Developer,WebJobs,"Brisbane, Queensland",Neuvoo,junior software engineering,https://au.neuvoo.com/job.php?id=kfp57va802&lang=en&k=junior+software+engineering
1,Electronics Technician Apprenticeship(ZR_496_JOB),WebJobs,"Brisbane, Queensland",Neuvoo,junior programmer,https://au.neuvoo.com/job.php?id=vfnc5m0gf0&lang=en&k=junior+programmer
1,Consultant,WebJobs,"Brisbane, Queensland",Neuvoo,junior data science,https://au.neuvoo.com/job.php?id=3rqyv0k7fu&lang=en&k=junior+data+science
0,Graduate Data Scientist/ Data Analyst,WebJobs,"Brisbane, Queensland",Neuvoo,internship data science,https://au.neuvoo.com/job.php?id=fxse02h0e0&lang=en&k=internship+data+science
3,NET Developer,WebJobs,"Brisbane, Queensland",Neuvoo,junior developer,https://au.neuvoo.com/job.php?id=22ef3ca5py&lang=en&k=junior+developer
0,SAP Development Specialist,WebJobs,"Brisbane, Queensland",Neuvoo,junior data analyst,https://au.neuvoo.com/job.php?id=vjywrqi79a&lang=en&k=junior+data+analyst
3,Java Developer,WebJobs,"Brisbane, Queensland",Neuvoo,junior developer,https://au.neuvoo.com/job.php?id=bea7a08qvy&lang=en&k=junior+developer
2,Junior Sharepoint Developer,WebJobs,"Brisbane, Queensland",Neuvoo,junior developer,https://au.neuvoo.com/job.php?id=ghygzt4myi&lang=en&k=junior+developer
3,Software Developer/Engineers,WebJobs,"Brisbane, Queensland",Neuvoo,junior developer,https://au.neuvoo.com/job.php?id=5u97infai9&lang=en&k=junior+developer
3,Junior/Intermediate PHP Dev,WebJobs,"Brisbane, Queensland",Neuvoo,junior developer,https://au.neuvoo.com/job.php?id=j72i3ggveb&lang=en&k=junior+developer
3,SAP Payroll Specialist,WebJobs,"Brisbane, Queensland",Neuvoo,junior developer,https://au.neuvoo.com/job.php?id=ci47kd9a5w&lang=en&k=junior+developer
6,C++ Software Engineer,Wenco International Mining,Brisbane QLD,Indeed,junior python,https://au.indeed.com//rc/clk?jk=d379e347f5172eb2&fccid=3ce186b764639080
0,BIM Specialist,Wiley & Co Pty Ltd,CBD & Inner Suburbs,SEEK,graduate software engineering,https://www.seek.com.au//job/35479001?type=standout&userqueryid=f04700688e15f2a487ffaba7656368e5-4047204
1,Software Dev Engineer II,Wotif.com,Brisbane QLD,Indeed,junior developer,https://au.indeed.com//rc/clk?jk=f4fb57cbaad17986&fccid=e8a37540d1555355
0,Software Support Engineer,ZACK Group,Eight Mile Plains QLD,Indeed,junior developer,https://au.indeed.com//rc/clk?jk=a791914e7039c42b&fccid=8c3d882efef8ddea&vjs=3
1,Consultant - SAP Banking & Financial Services (Brisbane) Consultant - SAP Banking & Financial Services (Brisbane) Job,sap,"Brisbane, Queensland",Neuvoo,junior data science,https://au.neuvoo.com/job.php?id=aaurq3zen5&lang=en&k=junior+data+science
0,SAP Public Sector Consultant - Logistics (Brisbane) SAP Public Sector Consultant - Logistics (Brisbane) Job,sap,"Brisbane, Queensland",Neuvoo,graduate data science,https://au.neuvoo.com/job.php?id=szxag2a65x&lang=en&k=graduate+data+science
6,UX Researcher / Junior UX Business Analyst,u&u Recruitment Partners,Brisbane Central Business District QLD,Indeed,junior data analyst,https://au.indeed.com//rc/clk?jk=405ce83615b8bcd0&fccid=196f28dfd7561bd1&vjs=3
0,UX Researcher / Junior UX Business Analyst ,u&u. Recruitment Partners,CBD & Inner Suburbs,SEEK,junior data analyst,https://www.seek.com.au//job/35516740?type=standout&userqueryid=8fda85a154732e90ecb27f6d552b33e0-4157425
